neighborhood,id_existing,id_new,match,username,time
,BE344_gov_57077,BE344_msft_25071,yes,flo,2025-05-09T09:33:30.916
,FI1D8_gov_30995,FI1D8_msft_11136,yes,flo,2025-05-09T09:33:34.479
,DE93B_gov_32945,DE93B_msft_59845,yes,flo,2025-05-09T09:33:43.892
,DE94D_gov_52346,DE94D_msft_62552,yes,flo,2025-05-09T09:33:46.943
,CH040_gov_152567,CH040_msft_58762,yes,flo,2025-05-09T09:33:50.481
,DE218_osm_32838,DE218_msft_23037,yes,flo,2025-05-09T09:33:52.829
,ES112_gov_76720,ES112_osm_28657,yes,flo,2025-05-09T09:33:54.820
,DE80N_osm_94506,DE80N_msft_103623,yes,flo,2025-05-09T09:33:57.097
,DK041_gov_117873,DK041_msft_81402,yes,flo,2025-05-09T09:34:00.732
,ITF34_osm_1969,ITF34_msft_58349,no,flo,2025-05-09T09:34:11.780
,PL229_gov_74657,PL229_osm_57394,yes,flo,2025-05-09T09:34:17.746
,ITF14_gov_7688,ITF14_msft_96922,yes,flo,2025-05-09T09:34:32.575
,PL636_osm_7726,PL636_msft_128300,yes,flo,2025-05-09T09:34:42.215
,FRF23_gov_157689,FRF23_msft_125242,no,flo,2025-05-09T09:34:46.862
,DE245_osm_41567,DE245_msft_34495,yes,flo,2025-05-09T09:34:54.054
,LV003_osm_6598,LV003_msft_138719,no,flo,2025-05-09T09:35:02.834
,PL841_osm_171472,PL841_msft_199167,yes,flo,2025-05-09T09:35:05.782
,HU332_osm_80599,HU332_msft_285435,yes,flo,2025-05-09T09:35:13.216
,FRI13_gov_447733,FRI13_msft_161437,no,flo,2025-05-09T09:35:24.605
,CH040_gov_224777,CH040_msft_106582,yes,flo,2025-05-09T09:35:27.606
,DE804_gov_1651,DE804_msft_7247,yes,flo,2025-05-09T09:35:29.868
,FRJ13_gov_501143,FRJ13_osm_203998,yes,flo,2025-05-09T09:35:31.951
,DE26B_osm_35486,DE26B_msft_14761,unsure,flo,2025-05-09T09:36:25.807
,DK032_osm_470469,DK032_msft_478905,no,flo,2025-05-09T09:36:32.825
,CH021_gov_251208,CH021_osm_159502,yes,flo,2025-05-09T09:36:37.861
,NL133_gov_79771,NL133_osm_75210,yes,flo,2025-05-09T09:36:46.415
,DEA47_gov_78659,DEA47_osm_76236,yes,flo,2025-05-09T09:36:48.749
,PL515_osm_229627,PL515_msft_189202,yes,flo,2025-05-09T09:36:51.171
,PL636_osm_99123,PL636_msft_34650,yes,flo,2025-05-09T09:36:53.590
,AT335_gov_50100,AT335_msft_35229,yes,flo,2025-05-09T09:36:56.210
,DEA47_gov_188808,DEA47_osm_101822,yes,flo,2025-05-09T09:36:58.987
,ES425_osm_30853,ES425_msft_79033,yes,flo,2025-05-09T09:37:04.075
,LT022_gov_273586,LT022_osm_36195,no,flo,2025-05-09T09:37:15.611
,DE118_osm_64946,DE118_msft_42359,yes,flo,2025-05-09T09:37:18.925
,SI044_gov_41346,SI044_osm_29164,yes,flo,2025-05-09T09:37:21.159
,DE80M_gov_57236,DE80M_osm_19268,yes,flo,2025-05-09T10:51:15.049
,RO414_osm_59638,RO414_msft_360814,yes,flo,2025-05-09T10:51:17.900
,FI1D1_gov_100407,FI1D1_msft_90901,unsure,flo,2025-05-09T10:51:40.313
,SI034_osm_41990,SI034_msft_84404,no,flo,2025-05-14T14:00:26.904
,BE325_gov_37948,BE325_msft_40242,yes,flo,2025-05-16T12:07:20.523
,CH021_gov_248607,CH021_osm_345704,no,flo,2025-05-16T12:07:42.269
,DE913_gov_18003,DE913_osm_24023,unsure,flo,2025-05-16T12:07:48.052
,DE94D_gov_19587,DE94D_msft_46731,no,flo,2025-05-16T12:08:48.744
,ES112_gov_294351,ES112_osm_12681,no,flo,2025-05-16T12:09:04.714
,ES425_osm_13226,ES425_msft_56417,no,flo,2025-05-16T12:09:31.120
,ITF34_osm_6610,ITF34_msft_39402,no,flo,2025-05-16T12:09:48.561
,ITH56_gov_161473,ITH56_msft_44219,no,flo,2025-05-16T12:09:51.522
,RO414_osm_6732,RO414_msft_4535,no,flo,2025-05-16T12:10:00.502
,CZ080_osm_434998,CZ080_msft_26861,no,flo,2025-05-16T12:10:09.032
,DE711_osm_4471,DE711_msft_11896,yes,flo,2025-05-16T12:11:19.243
,UKM84_osm_34409,UKM84_msft_41398,no,flo,2025-05-16T12:11:50.613
,DED53_gov_119539,DED53_osm_58389,yes,flo,2025-05-16T12:12:19.071
,ITH56_gov_125254,ITH56_msft_52176,unsure,flo,2025-05-16T12:19:01.043
,FI195_gov_133930,FI195_osm_57288,no,flo,2025-05-16T12:19:08.799
,PL426_gov_79848,PL426_msft_134882,yes,flo,2025-05-16T12:19:23.698
,BE325_gov_37948,BE325_msft_40242,yes,Jakob,2025-05-16T12:25:14.238
,CH021_gov_248607,CH021_osm_345704,no,Jakob,2025-05-16T12:25:18.942
,DE913_gov_18003,DE913_osm_24023,no,Jakob,2025-05-16T12:25:24.275
,DE93B_gov_113841,DE93B_msft_43934,yes,Jakob,2025-05-16T12:25:27.631
,ES112_gov_294351,ES112_osm_12681,no,Jakob,2025-05-16T12:25:31.867
,ES425_osm_13226,ES425_msft_56417,no,Jakob,2025-05-16T12:25:38.720
,ITF34_osm_6610,ITF34_msft_39402,no,Jakob,2025-05-16T12:25:44.285
,ITH56_gov_161473,ITH56_msft_44219,no,Jakob,2025-05-16T12:25:48.073
,SK021_gov_261799,SK021_osm_224276,no,Jakob,2025-05-16T12:25:55.494
,AT335_gov_50100,AT335_msft_35229,yes,Jakob,2025-05-16T12:25:58.272
,AT335_gov_86456,AT335_msft_58288,no,Jakob,2025-05-16T12:26:02.136
,BE211_gov_37726,BE211_msft_128699,yes,Jakob,2025-05-16T12:26:05.190
,BE325_gov_169099,BE325_msft_14940,yes,Jakob,2025-05-16T12:26:07.758
,BE344_gov_31665,BE344_msft_44927,yes,Jakob,2025-05-16T12:26:10.047
,BE344_gov_57077,BE344_msft_25071,yes,Jakob,2025-05-16T12:26:12.486
,CH021_gov_108422,CH021_osm_22457,yes,Jakob,2025-05-16T12:26:15.771
,CH021_gov_189336,CH021_osm_88214,yes,Jakob,2025-05-16T12:26:17.970
,CH021_gov_251208,CH021_osm_159502,yes,Jakob,2025-05-16T12:26:19.886
,CH040_gov_152567,CH040_msft_58762,yes,Jakob,2025-05-16T12:26:22.078
,CH040_gov_224777,CH040_msft_106582,yes,Jakob,2025-05-16T12:30:19.577
,CH054_gov_2019,CH054_msft_7221,yes,Jakob,2025-05-16T12:30:22.448
,CH054_gov_2201,CH054_msft_5329,yes,Jakob,2025-05-16T12:30:24.575
,CH054_gov_9554,CH054_msft_3065,yes,Jakob,2025-05-16T12:30:27.427
,CH056_gov_133013,CH056_osm_1216,no,Jakob,2025-05-16T12:30:32.134
,CH054_gov_9818,CH054_msft_2476,no,Jakob,2025-05-16T12:30:38.031
,CH070_gov_24063,CH070_msft_67381,yes,Jakob,2025-05-16T12:30:40.885
,CZ051_gov_12595,CZ051_osm_160125,yes,Jakob,2025-05-16T12:30:44.686
,CZ051_gov_16032,CZ051_osm_10257,yes,Jakob,2025-05-16T12:30:49.982
,CZ051_gov_28091,CZ051_osm_190768,yes,Jakob,2025-05-16T12:30:52.614
,CZ080_osm_10049,CZ080_msft_30802,no,Jakob,2025-05-16T12:30:58.151
,DE118_osm_64946,DE118_msft_42359,no,Jakob,2025-05-16T12:31:13.114
,DE218_osm_32838,DE218_msft_23037,yes,Jakob,2025-05-16T12:31:20.559
,DE245_osm_41567,DE245_msft_34495,yes,Jakob,2025-05-16T12:31:23.635
,DE245_osm_42776,DE245_msft_34765,yes,Jakob,2025-05-16T12:31:26.247
,CZ080_osm_434998,CZ080_msft_26861,unsure,Jakob,2025-05-16T12:31:50.630
,DE245_osm_75942,DE245_msft_62983,yes,Jakob,2025-05-16T12:32:08.821
,DE407_gov_149414,DE407_osm_60507,yes,Jakob,2025-05-16T12:32:11.709
,DE407_gov_36462,DE407_osm_10964,yes,Jakob,2025-05-16T12:32:14.096
,DE40D_gov_54173,DE40D_osm_14081,yes,Jakob,2025-05-16T12:32:17.084
,DE711_osm_4471,DE711_msft_11896,yes,Jakob,2025-05-16T12:32:19.779
,DE711_osm_5073,DE711_msft_4399,yes,Jakob,2025-05-16T12:32:22.888
,DE712_osm_15396,DE712_msft_70792,yes,Jakob,2025-05-16T12:32:25.436
,DE724_osm_52885,DE724_msft_48347,yes,Jakob,2025-05-16T12:32:31.729
,DE712_osm_49829,DE712_msft_17468,yes,Jakob,2025-05-16T12:32:42.655
,DE804_gov_1651,DE804_msft_7247,yes,Jakob,2025-05-16T12:32:44.718
,DE804_gov_20094,DE804_msft_7558,yes,Jakob,2025-05-16T12:32:47.294
,DE80K_gov_89492,DE80K_msft_30437,yes,Jakob,2025-05-16T12:32:52.225
,DE80M_gov_57236,DE80M_osm_19268,yes,Jakob,2025-05-16T12:32:55.079
,DE80N_osm_118966,DE80N_msft_137007,yes,Jakob,2025-05-16T12:33:00.053
,DE80N_osm_94506,DE80N_msft_103623,no,Jakob,2025-05-16T12:33:05.233
,DE913_gov_23809,DE913_osm_14003,yes,Jakob,2025-05-16T12:33:08.039
,DE913_gov_56165,DE913_osm_237,yes,Jakob,2025-05-16T12:33:10.192
,DE93B_gov_32945,DE93B_msft_59845,yes,Jakob,2025-05-16T12:33:13.713
,DE944_gov_48677,DE944_msft_12918,yes,Jakob,2025-05-16T12:33:16.780
,DE94D_gov_129457,DE94D_msft_45733,yes,Jakob,2025-05-16T12:33:19.324
,DE94D_gov_52346,DE94D_msft_62552,yes,Jakob,2025-05-16T12:33:22.768
,DEA17_osm_6136,DEA17_msft_20599,yes,Jakob,2025-05-16T12:33:25.264
,DEA28_gov_56783,DEA28_osm_13945,yes,Jakob,2025-05-16T12:33:28.600
,DEA47_gov_188808,DEA47_osm_101822,yes,Jakob,2025-05-16T12:33:30.742
,DEA47_gov_78659,DEA47_osm_76236,yes,Jakob,2025-05-16T12:33:33.257
,DEA52_gov_211186,DEA52_osm_147607,yes,Jakob,2025-05-16T12:33:40.629
,DEB11_osm_15436,DEB11_msft_3061,yes,Jakob,2025-05-16T12:33:45.534
,DED51_gov_25856,DED51_msft_45513,yes,Jakob,2025-05-16T12:33:54.866
,DED53_gov_119539,DED53_osm_58389,yes,Jakob,2025-05-16T12:33:58.573
,DEF08_osm_32088,DEF08_msft_40861,yes,Jakob,2025-05-16T12:34:05.756
,DEF08_osm_49149,DEF08_msft_40255,yes,Jakob,2025-05-16T12:34:12.373
,DEF0F_osm_21687,DEF0F_msft_42183,no,Jakob,2025-05-16T12:34:21.638
,DEF0F_osm_9412,DEF0F_msft_67081,yes,Jakob,2025-05-16T12:34:24.231
,DEF0F_osm_9831,DEF0F_msft_65381,no,Jakob,2025-05-16T12:34:29.460
,DEG03_gov_23441,DEG03_osm_22903,yes,Jakob,2025-05-16T12:34:32.306
,DEG03_gov_24409,DEG03_osm_22650,yes,Jakob,2025-05-16T12:34:35.831
,DEG03_gov_8921,DEG03_osm_11678,yes,Jakob,2025-05-16T12:34:39.312
,DEG07_gov_39004,DEG07_msft_32946,yes,Jakob,2025-05-16T12:34:41.898
,DEG07_gov_63905,DEG07_msft_2822,yes,Jakob,2025-05-16T12:34:51.576
,DEG0A_gov_108827,DEG0A_osm_14181,yes,Jakob,2025-05-16T12:34:55.321
,DEG0A_gov_45840,DEG0A_osm_40616,yes,Jakob,2025-05-16T12:35:03.052
,DK032_osm_217109,DK032_msft_172269,yes,Jakob,2025-05-16T12:35:06.505
,DK032_osm_411131,DK032_msft_387598,no,Jakob,2025-05-16T12:35:13.159
,DK032_osm_439302,DK032_msft_421396,yes,Jakob,2025-05-16T12:35:16.317
,DK032_osm_470469,DK032_msft_478905,no,Jakob,2025-05-16T12:35:22.964
,DK032_osm_76284,DK032_msft_61152,yes,Jakob,2025-05-16T12:35:25.630
,DK041_gov_117873,DK041_msft_81402,yes,Jakob,2025-05-16T12:35:28.070
,DK041_gov_209505,DK041_msft_145708,yes,Jakob,2025-05-16T12:35:30.189
,EL411_osm_15851,EL411_msft_87795,no,Jakob,2025-05-16T12:35:42.113
,EL411_osm_20574,EL411_msft_100819,yes,Jakob,2025-05-16T12:35:44.375
,ES112_gov_76720,ES112_osm_28657,yes,Jakob,2025-05-16T12:35:46.479
,ES112_gov_76799,ES112_osm_14528,no,Jakob,2025-05-16T12:35:49.835
,ES114_gov_100557,ES114_msft_272888,yes,Jakob,2025-05-16T12:35:52.289
,ES114_gov_242165,ES114_msft_80143,yes,Jakob,2025-05-16T12:35:55.116
,ES130_gov_190554,ES130_osm_86003,yes,Jakob,2025-05-16T12:35:57.487
,ES130_gov_206788,ES130_osm_36248,yes,Jakob,2025-05-16T12:35:59.797
,ES130_gov_47389,ES130_osm_62072,yes,Jakob,2025-05-16T12:36:02.837
,ES130_gov_4764,ES130_osm_49633,yes,Jakob,2025-05-16T12:36:05.135
,ES130_gov_54264,ES130_osm_25088,yes,Jakob,2025-05-16T12:36:07.487
,ES411_gov_210300,ES411_msft_24645,yes,Jakob,2025-05-16T12:36:10.004
,ES418_osm_16293,ES418_msft_13751,yes,Jakob,2025-05-16T12:36:15.313
,ES418_osm_3299,ES418_msft_13610,yes,Jakob,2025-05-16T12:36:23.584
,ES418_osm_35017,ES418_msft_22090,yes,Jakob,2025-05-16T12:36:27.830
,ES418_osm_37090,ES418_msft_16743,yes,Jakob,2025-05-16T12:36:30.644
,ES425_osm_24285,ES425_msft_12345,yes,Jakob,2025-05-16T12:36:35.276
,ES425_osm_30387,ES425_msft_78836,yes,Jakob,2025-05-16T12:36:38.032
,ES425_osm_30795,ES425_msft_78069,yes,Jakob,2025-05-16T12:36:42.981
,ES425_osm_30853,ES425_msft_79033,yes,Jakob,2025-05-16T12:37:00.670
,ES425_osm_39158,ES425_msft_145774,yes,Jakob,2025-05-16T12:37:27.315
,ES425_osm_5468,ES425_msft_16721,yes,Jakob,2025-05-16T12:37:30.595
,FI195_gov_132410,FI195_osm_60926,yes,Jakob,2025-05-16T12:37:33.912
,FI195_gov_133930,FI195_osm_57288,no,Jakob,2025-05-16T12:37:41.770
,FI195_gov_195542,FI195_osm_72264,yes,Jakob,2025-05-16T12:37:45.052
,FI1D1_gov_241241,FI1D1_msft_161035,no,Jakob,2025-05-16T12:38:06.882
,FI1D1_gov_9892,FI1D1_msft_13636,yes,Jakob,2025-05-16T12:38:09.337
,FI1D7_osm_99329,FI1D7_msft_127554,yes,Jakob,2025-05-16T12:38:12.901
,FI1D8_gov_30995,FI1D8_msft_11136,yes,Jakob,2025-05-16T12:38:17.320
,FRD12_gov_401308,FRD12_osm_69116,no,Jakob,2025-05-16T12:38:24.796
,FRD12_gov_402099,FRD12_osm_57205,yes,Jakob,2025-05-16T12:38:27.118
,FRD12_gov_436498,FRD12_osm_191203,yes,Jakob,2025-05-16T12:38:30.927
,FRD12_gov_473955,FRD12_osm_255599,yes,Jakob,2025-05-16T12:38:34.668
,FRD13_gov_255274,FRD13_msft_108370,yes,Jakob,2025-05-16T12:38:37.729
,FRD13_gov_330345,FRD13_msft_138868,yes,Jakob,2025-05-16T12:38:43.990
,FRE12_gov_332413,FRE12_msft_137898,no,Jakob,2025-05-16T12:38:53.738
,FRF23_gov_10318,FRF23_msft_121319,yes,Jakob,2025-05-16T12:38:57.006
,FRF23_gov_118523,FRF23_msft_82783,yes,Jakob,2025-05-16T12:39:00.303
,FRF23_gov_157689,FRF23_msft_125242,no,Jakob,2025-05-16T12:39:04.400
,FRI13_gov_447733,FRI13_msft_161437,yes,Jakob,2025-05-16T12:39:11.625
,FRI13_gov_494363,FRI13_msft_248451,yes,Jakob,2025-05-16T12:39:14.108
,FRI13_gov_538826,FRI13_msft_224122,yes,Jakob,2025-05-16T12:39:16.505
,FRI15_gov_549462,FRI15_msft_51649,yes,Jakob,2025-05-16T12:39:18.814
,FRI15_gov_553387,FRI15_msft_283010,yes,Jakob,2025-05-16T12:40:04.476
,FRI34_gov_167571,FRI34_osm_89595,yes,Jakob,2025-05-16T12:40:12.407
,FRI34_gov_318403,FRI34_osm_159187,yes,Jakob,2025-05-16T12:40:16.845
,FRI34_gov_375508,FRI34_osm_44204,no,Jakob,2025-05-16T12:40:56.787
,FRI34_gov_99881,FRI34_osm_297587,yes,Jakob,2025-05-16T12:40:59.696
,FRJ13_gov_501143,FRJ13_osm_203998,yes,Jakob,2025-05-16T12:41:01.829
,FRJ13_gov_525080,FRJ13_osm_860545,yes,Jakob,2025-05-16T12:41:04.600
,FRJ13_gov_638053,FRJ13_osm_581249,yes,Jakob,2025-05-16T12:41:07.371
,FRJ21_gov_146563,FRJ21_osm_182316,yes,Jakob,2025-05-16T12:41:10.159
,FRJ21_gov_186078,FRJ21_osm_86986,yes,Jakob,2025-05-16T12:41:12.585
,FRL01_gov_145666,FRL01_msft_61759,yes,Jakob,2025-05-16T12:41:15.102
,FRL01_gov_150014,FRL01_msft_66465,yes,Jakob,2025-05-16T12:41:17.341
,FRL01_gov_172631,FRL01_msft_58166,yes,Jakob,2025-05-16T12:41:19.795
,FRL01_gov_185478,FRL01_msft_66568,yes,Jakob,2025-05-16T12:41:21.964
,FRL01_gov_82588,FRL01_msft_63405,yes,Jakob,2025-05-16T12:41:24.163
,FRL03_gov_421736,FRL03_osm_424748,yes,Jakob,2025-05-16T12:41:26.233
,FRL03_gov_64443,FRL03_osm_477534,yes,Jakob,2025-05-16T12:41:28.578
,FRL05_gov_537654,FRL05_osm_853300,yes,Jakob,2025-05-16T12:41:30.733
,FRL05_gov_662538,FRL05_osm_551093,yes,Jakob,2025-05-16T12:41:34.457
,FRL05_gov_837270,FRL05_osm_303701,yes,Jakob,2025-05-16T12:41:37.252
,FRL06_gov_273207,FRL06_osm_132489,yes,Jakob,2025-05-16T12:41:39.482
,FRL06_gov_309938,FRL06_osm_25934,yes,Jakob,2025-05-16T12:41:42.102
,FRL06_gov_401146,FRL06_osm_242895,yes,Jakob,2025-05-16T12:41:44.391
,FRM02_gov_141401,FRM02_msft_36004,yes,Jakob,2025-05-16T12:41:48.024
,FRM02_gov_99097,FRM02_msft_70362,yes,Jakob,2025-05-16T12:41:50.337
,HU311_osm_14728,HU311_msft_34901,yes,Jakob,2025-05-16T12:41:52.811
,HU311_osm_23880,HU311_msft_163345,yes,Jakob,2025-05-16T12:41:55.466
,HU311_osm_2518,HU311_msft_365937,yes,Jakob,2025-05-16T12:41:57.879
,HU311_osm_395,HU311_msft_31098,no,Jakob,2025-05-16T12:42:02.986
,HU332_osm_80599,HU332_msft_285435,yes,Jakob,2025-05-16T12:42:05.470
,ITC34_gov_54736,ITC34_msft_5950,no,Jakob,2025-05-16T12:42:19.603
,ITC43_osm_53969,ITC43_msft_6376,yes,Jakob,2025-05-16T12:42:26.262
,ITC4A_gov_102207,ITC4A_osm_56569,yes,Jakob,2025-05-16T12:42:30.572
,ITC4A_gov_173689,ITC4A_osm_10455,yes,Jakob,2025-05-16T12:42:39.534
,ITC4A_gov_183443,ITC4A_osm_7514,yes,Jakob,2025-05-16T12:42:42.355
,ITF14_gov_7688,ITF14_msft_96922,yes,Jakob,2025-05-16T12:42:47.448
,ITF34_osm_1969,ITF34_msft_58349,yes,Jakob,2025-05-16T12:42:51.312
,ITF47_osm_26848,ITF47_msft_20098,yes,Jakob,2025-05-16T12:42:57.351
,ITF51_gov_144009,ITF51_msft_78123,yes,Jakob,2025-05-16T12:43:23.955
,ITF51_gov_309469,ITF51_msft_163921,yes,Jakob,2025-05-16T12:43:57.226
,ITG27_gov_29602,ITG27_msft_104971,yes,Jakob,2025-05-16T12:44:16.328
,ITG16_osm_52765,ITG16_msft_73974,no,Jakob,2025-05-16T12:44:23.563
,ITG27_gov_60485,ITG27_msft_49627,yes,Jakob,2025-05-16T12:44:27.970
,ITG29_gov_43267,ITG29_osm_46789,yes,Jakob,2025-05-16T12:44:30.580
,ITG29_gov_44181,ITG29_osm_47320,yes,Jakob,2025-05-16T12:44:40.435
,ITG29_gov_47390,ITG29_osm_38440,yes,Jakob,2025-05-16T12:44:42.885
,ITG2A_osm_20922,ITG2A_msft_22022,yes,Jakob,2025-05-16T12:44:47.844
,ITH56_gov_36186,ITH56_msft_79546,yes,Jakob,2025-05-16T12:44:50.569
,ITI44_gov_211162,ITI44_osm_94771,yes,Jakob,2025-05-16T12:44:53.479
,ITI44_gov_288194,ITI44_osm_117024,yes,Jakob,2025-05-16T12:44:55.779
,LT022_gov_150139,LT022_osm_136845,yes,Jakob,2025-05-16T12:45:01.133
,ITI44_gov_75839,ITI44_osm_39275,no,Jakob,2025-05-16T12:45:05.878
,LT022_gov_273586,LT022_osm_36195,no,Jakob,2025-05-16T12:45:08.602
,LT029_gov_149892,LT029_msft_181345,yes,Jakob,2025-05-16T12:45:10.855
,LT029_gov_165230,LT029_msft_183926,yes,Jakob,2025-05-16T12:45:13.408
,LT029_gov_7098,LT029_msft_16674,no,Jakob,2025-05-16T12:45:16.705
,LV003_osm_1486,LV003_msft_95232,yes,Jakob,2025-05-16T12:45:21.620
,LV003_osm_6598,LV003_msft_138719,no,Jakob,2025-05-16T12:45:24.804
,LV003_osm_98349,LV003_msft_102926,no,Jakob,2025-05-16T12:45:28.320
,NL111_gov_11650,NL111_msft_15949,yes,Jakob,2025-05-16T12:45:32.232
,NL111_gov_16579,NL111_msft_23571,yes,Jakob,2025-05-16T12:45:37.350
,NL111_gov_19994,NL111_msft_24572,yes,Jakob,2025-05-16T12:45:55.313
,NL111_gov_3238,NL111_msft_608,yes,Jakob,2025-05-16T12:46:17.218
,NL126_gov_57787,NL126_osm_121845,yes,Jakob,2025-05-16T12:46:29.535
,NL126_gov_66751,NL126_osm_122132,yes,Jakob,2025-05-16T12:46:32.950
,NL133_gov_15545,NL133_osm_93236,yes,Jakob,2025-05-16T12:46:36.778
,NL133_gov_27870,NL133_osm_96360,yes,Jakob,2025-05-16T12:46:48.800
,NL133_gov_74929,NL133_osm_78106,yes,Jakob,2025-05-16T12:46:51.765
,NL133_gov_79771,NL133_osm_75210,no,Jakob,2025-05-16T12:46:56.734
,NL133_gov_83034,NL133_osm_75795,yes,Jakob,2025-05-16T12:46:59.500
,NL133_gov_85914,NL133_osm_64964,yes,Jakob,2025-05-16T12:47:02.106
,NL341_gov_16925,NL341_osm_99270,yes,Jakob,2025-05-16T12:47:05.679
,NL412_gov_147202,NL412_msft_81571,no,Jakob,2025-05-16T12:47:13.527
,NL412_gov_286870,NL412_msft_34233,yes,Jakob,2025-05-16T12:47:16.424
,NL412_gov_81918,NL412_msft_104705,yes,Jakob,2025-05-16T12:47:19.115
,PL219_gov_175562,PL219_osm_168220,yes,Jakob,2025-05-16T12:47:22.479
,PL219_gov_29378,PL219_osm_24117,yes,Jakob,2025-05-16T12:47:25.710
,PL219_gov_74787,PL219_osm_9474,yes,Jakob,2025-05-16T12:47:28.110
,PL227_gov_155972,PL227_osm_165431,yes,Jakob,2025-05-16T12:47:30.973
,PL227_gov_3280,PL227_osm_165149,yes,Jakob,2025-05-16T12:47:34.740
,PL227_gov_81222,PL227_osm_21897,yes,Jakob,2025-05-16T12:47:37.256
,PL228_gov_53861,PL228_osm_78227,yes,Jakob,2025-05-16T12:47:40.754
,PL228_gov_81822,PL228_osm_96988,yes,Jakob,2025-05-16T12:49:43.071
,PL228_gov_97582,PL228_osm_119242,yes,Jakob,2025-05-16T12:49:46.507
,PL229_gov_74657,PL229_osm_57394,yes,Jakob,2025-05-16T12:49:52.955
,PL229_gov_92162,PL229_osm_57769,yes,Jakob,2025-05-16T12:50:05.010
,PL418_gov_173291,PL418_osm_53918,yes,Jakob,2025-05-16T12:50:25.001
,PL418_gov_204270,PL418_osm_266680,yes,Jakob,2025-05-16T12:51:07.594
,PL418_gov_41489,PL418_osm_253970,yes,Jakob,2025-05-16T12:51:18.342
,PL426_gov_76522,PL426_msft_128194,yes,Jakob,2025-05-16T12:51:20.499
,PL426_gov_78553,PL426_msft_131223,yes,Jakob,2025-05-16T12:51:26.758
,PL426_gov_78640,PL426_msft_128020,yes,Jakob,2025-05-16T12:51:29.672
,PL426_gov_79848,PL426_msft_134882,yes,Jakob,2025-05-16T12:51:32.147
,PL432_osm_10676,PL432_msft_42143,yes,Jakob,2025-05-16T12:51:42.372
,PL432_osm_186550,PL432_msft_195799,yes,Jakob,2025-05-16T12:51:44.517
,PL515_osm_106780,PL515_msft_67477,yes,Jakob,2025-05-16T12:51:46.936
,PL515_osm_140002,PL515_msft_121423,yes,Jakob,2025-05-16T12:51:50.936
,PL515_osm_155880,PL515_msft_131084,yes,Jakob,2025-05-16T12:51:53.906
,PL515_osm_22078,PL515_msft_19154,yes,Jakob,2025-05-16T12:51:56.324
,PL515_osm_229627,PL515_msft_189202,yes,Jakob,2025-05-16T12:51:58.470
,PL515_osm_249406,PL515_msft_2098,yes,Jakob,2025-05-16T12:52:00.907
,PL516_gov_102174,PL516_osm_151763,yes,Jakob,2025-05-16T12:52:03.678
,PL516_gov_90386,PL516_osm_133593,yes,Jakob,2025-05-16T12:52:11.729
,PL636_osm_56082,PL636_msft_110768,no,Jakob,2025-05-16T12:52:20.343
,PL636_osm_7726,PL636_msft_128300,yes,Jakob,2025-05-16T12:52:23.958
,PL636_osm_79178,PL636_msft_98991,yes,Jakob,2025-05-16T12:52:26.656
,PL636_osm_99123,PL636_msft_34650,yes,Jakob,2025-05-16T12:52:29.486
,PL638_gov_109044,PL638_msft_159464,yes,Jakob,2025-05-16T12:52:32.620
,PL638_gov_112429,PL638_msft_162934,yes,Jakob,2025-05-16T12:52:35.529
,AT335_gov_86456,AT335_msft_58288,no,felix,2025-05-19T12:55:08.791
,BE211_gov_525215,BE211_msft_45767,yes,felix,2025-05-19T12:55:12.358
,BE232_gov_146802,BE232_msft_41545,yes,felix,2025-05-19T12:55:15.498
,CH056_gov_114240,CH056_osm_11740,no,felix,2025-05-19T12:55:21.678
,CH056_gov_133013,CH056_osm_1216,yes,felix,2025-05-19T12:55:24.142
,CZ080_osm_317234,CZ080_msft_36498,no,felix,2025-05-19T12:55:31.686
,DE118_osm_64946,DE118_msft_42359,no,felix,2025-05-19T12:55:44.829
,DE724_osm_52885,DE724_msft_48347,no,felix,2025-05-19T12:55:56.406
,DE804_gov_20094,DE804_msft_7558,no,felix,2025-05-19T12:56:08.410
,DE80M_gov_16959,DE80M_osm_44096,no,felix,2025-05-19T12:56:13.762
,DE80N_osm_94506,DE80N_msft_103623,no,felix,2025-05-19T12:56:25.152
,DE94D_gov_19587,DE94D_msft_46731,no,felix,2025-05-19T12:56:31.335
,DEA58_osm_121778,DEA58_msft_61126,no,felix,2025-05-19T12:56:34.717
,DEF0F_osm_9831,DEF0F_msft_65381,no,felix,2025-05-19T12:56:38.214
,EL411_osm_15851,EL411_msft_87795,no,felix,2025-05-19T12:56:45.042
,FI1D1_gov_241241,FI1D1_msft_161035,yes,felix,2025-05-19T12:56:48.174
,FRI13_gov_447733,FRI13_msft_161437,no,felix,2025-05-19T12:56:51.345
,HU311_osm_14728,HU311_msft_34901,no,felix,2025-05-19T12:56:54.921
,ITC4A_gov_168985,ITC4A_osm_14273,no,felix,2025-05-19T12:57:19.541
,ITC4C_gov_250800,ITC4C_msft_139525,no,felix,2025-05-19T12:57:22.347
,ITF34_osm_1969,ITF34_msft_58349,yes,felix,2025-05-19T12:57:32.694
,NL133_gov_79771,NL133_osm_75210,no,felix,2025-05-19T12:57:41.477
,NL412_gov_147202,NL412_msft_81571,no,felix,2025-05-19T12:57:44.447
,PL228_gov_81822,PL228_osm_96988,no,felix,2025-05-19T12:57:51.146
,PL418_gov_19301,PL418_osm_287283,no,felix,2025-05-19T12:57:54.239
,PL515_osm_106780,PL515_msft_67477,no,felix,2025-05-19T12:57:57.887
